,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
TF_AUS_CHN_IronOre_MT_lag21d,-0.050451346,-0.0113506215,0.0047054407,0.012025958,-0.0042594937,0.03539133,-0.032819502,-0.0066837547,0.00012899001,-0.026668616,0.00479426,7.1021925e-05,-0.014055508,0.027382465,-0.017600004,0.0732184,0.04936322,0.002920002,-0.0004812042,0.0018783148,-0.023864292,-0.023252118,0.004334441,-0.036497325,-0.010026947,0.06538633,-0.0065365485
TF_AUS_CHN_IronOre_MT_lag42d,-0.05050629,-0.008351064,0.013900752,0.009739387,-0.004030786,0.02289722,-0.025003266,-0.010691031,-0.028518273,-0.025212407,0.04026015,-0.01983346,0.0037210756,0.03904806,0.0016172777,0.017017145,0.06219259,0.008774636,0.01880793,-0.024940584,-0.038431287,-1.6611093e-05,-0.007535621,-0.05837391,0.0360972,-0.004014079,-0.012988248
TF_AUS_CHN_Coal_MT_lag1d,0.03274319,0.006298151,0.007053518,-0.01583443,0.0066798977,-0.01812775,-0.00910008,0.022342816,0.00245403,0.0219873,-0.030018387,-0.012045849,0.0014579443,0.013485487,-0.009767713,0.012006351,0.0034457778,0.041927103,-0.029677872,-0.010899131,0.017078837,0.0062523484,-0.010629532,0.010791331,-0.04018244,-0.03631406,-0.041369583
TF_AUS_CHN_Coal_MT_lag5d,0.033214528,0.0056639425,0.005289653,-0.014703187,0.004210635,-0.020690814,-0.01073427,0.019160833,0.0066880076,0.018735912,-0.022352608,-0.020681174,-0.0052567683,0.005561205,-0.013128905,0.012485789,0.005716055,0.03732438,-0.019617131,-0.0115629975,0.026305083,-0.016109187,-0.019948779,0.014705962,-0.023599043,-0.01934436,-0.027467256
TF_AUS_CHN_Coal_MT_lag10d,0.03361082,0.0048941956,0.0031706905,-0.013912053,-0.00030279823,-0.020975923,-0.012638225,0.01583283,0.011765464,0.02256173,-0.013533171,-0.025275161,-0.0063312133,0.0019912268,-0.016191246,0.011765438,0.010526267,0.040642466,-0.013442109,-0.023879599,0.028879607,-0.025443418,-0.01930027,0.027981367,-0.03225229,-0.025902066,-0.0215658
TF_AUS_CHN_Coal_MT_lag21d,0.03417773,0.003896257,0.002306306,-0.013509556,-0.0009874116,-0.015333105,-0.012396351,0.014121672,0.009901497,0.028004443,-0.006882489,-0.015021914,-0.021329364,0.010814235,-0.019806879,0.017158478,0.0066222134,0.029368322,0.003077119,-0.034847464,0.017484846,0.0035539353,0.012345176,0.025099747,-0.03634068,-0.0391066,-0.042379458
TF_AUS_CHN_Bauxite_MT_lag1d,0.018878363,-0.0237329,0.0034178898,0.016444884,-0.017844697,-0.0036613308,0.011635381,0.031695694,0.022653794,-0.009259405,0.00509358,0.0776169,-0.030248176,-0.006709872,0.024013143,0.019986724,-0.010167947,0.029852197,-0.008865433,-0.056650203,-0.032866187,-0.0057104053,-0.026051326,0.05958661,-0.015236801,-0.05901023,-0.08461521
TF_AUS_CHN_Bauxite_MT_lag5d,0.018398985,-0.023874998,0.0046434435,0.014879924,-0.014951647,-0.0039260904,0.009971933,0.038717266,0.011690719,-0.011730501,0.0034169457,0.08156208,-0.034197938,-0.004832956,0.027123926,0.030052269,-0.009736229,0.025703052,-0.0041496144,-0.04375905,-0.018891377,-0.039055742,-0.028884877,0.053312074,-0.014518507,-0.049403198,-0.05291799
TF_AUS_CHN_Bauxite_MT_lag10d,0.017583778,-0.023981271,0.0033054585,0.014892746,-0.017207533,-0.007008288,0.0047527743,0.04649602,0.007876687,-0.019024083,-0.0022005085,0.06713344,-0.026167823,-0.016707566,0.024011767,0.033862844,-0.008726222,0.044070996,-0.00095494505,-0.03944822,-0.030145686,-0.064662606,-0.044686355,0.029647077,-0.039283343,-0.045501687,-0.012485178
TF_AUS_CHN_Bauxite_MT_lag21d,0.016327955,-0.023503723,0.007434533,0.00025941935,-0.025052296,0.01253598,-0.0035044109,0.049804375,0.009093342,-0.0034515192,-0.026417745,0.06350001,-0.013671637,-0.00411134,0.039000314,0.026711993,0.014971634,0.021003203,-0.016366132,-0.005356128,-0.024937892,-0.06743795,-0.010086795,-0.016624315,-0.047178164,-0.09922509,-0.03893653
TF_AUS_JPN_IronOre_MT_lag1d,-0.01579879,0.0046900627,0.00086494186,-0.0015826104,-0.0031230852,0.0107191475,-0.012556173,-0.005575409,-0.009618164,-0.00973272,0.0026355905,0.0035611428,-0.023116335,0.006837823,0.06154395,0.03058021,0.029438274,-0.041050922,-0.00090084533,-0.08110904,-0.023150029,-0.034125075,-0.03173629,0.023302838,-0.099424504,0.031054955,-0.050225478
TF_AUS_JPN_IronOre_MT_lag5d,-0.015548317,0.0049136,0.0020584906,-0.0042221057,-0.003490211,0.0113880355,-0.011932547,-0.004650097,-0.0061874897,-0.007534848,0.0024788785,0.0016476066,-0.015189084,0.017332735,0.054173898,0.03353721,0.02029998,-0.042246033,0.008714218,-0.062927306,-0.007273876,-0.04441991,-0.05189104,0.02624487,-0.0803174,-0.0023346436,-0.0374697
TF_AUS_JPN_IronOre_MT_lag10d,-0.015099636,0.0050660563,0.00061223184,-0.0044596484,-0.0028513966,0.0070461077,-0.012343007,-0.008747367,-0.0052023516,-0.006046202,0.0057552382,-0.0052055893,-0.007634088,0.028284809,0.041943967,0.039102208,0.020417497,-0.0337208,-0.0023957898,-0.041427094,-0.0051312605,-0.031148253,-0.04850599,0.03352943,-0.08176099,-0.03287418,-0.050170865
TF_AUS_JPN_IronOre_MT_lag21d,-0.014700186,0.006199181,0.0024303412,0.0032970381,0.006843311,0.003028057,-0.010486789,-0.011013245,-0.016399918,-0.0028054113,0.010792645,-0.01428223,0.003780908,0.028033605,0.007903288,0.036819387,0.00903988,0.0037356142,-0.015752818,0.018962836,0.004480443,-0.038246617,-0.031967085,0.028931487,-0.07421963,-0.052423853,-0.022456389
TF_AUS_SKorea_IronOre_MT_lag1d,-0.0014435446,0.0062777745,-0.0042333724,0.009558726,0.024573073,0.020101251,-0.016635653,-0.024409518,-0.018667217,-0.0038376595,-0.009208664,0.018707026,0.010209952,-0.046930898,-0.018336767,0.08956904,-0.011627462,-0.0036773337,-0.03888809,-0.008781626,-0.011679484,0.013123855,0.032493845,0.031718783,0.04758163,-0.025302818,-0.024108268
TF_AUS_SKorea_IronOre_MT_lag5d,-0.0011949973,0.006464751,-0.0040719146,0.010789823,0.022671003,0.021647979,-0.018494148,-0.021180142,-0.018910246,-0.0071657225,-0.014131342,0.017194577,0.010761292,-0.036665425,-0.023598237,0.0721818,-0.014842966,-0.009422276,-0.04497104,-0.008179824,-0.012843298,0.012772849,-0.010930242,0.012305541,0.039962284,-0.0028831116,-0.026856674
TF_AUS_SKorea_IronOre_MT_lag10d,-0.0019008245,0.0068154596,-0.007197492,0.014965256,0.01862705,0.018275017,-0.022668373,-0.02442843,-0.018511206,-0.008228486,-0.014413632,0.0071696825,0.008050721,-0.0368563,-0.020912431,0.045715116,-0.0040522306,0.0033734543,-0.041310668,-0.02162288,-0.011846429,-0.013451421,-0.043476127,0.0140767945,0.052598316,0.019705517,0.014893019
TF_AUS_Taiwan_IronOre_MT_lag1d,-0.0077652615,0.01885128,0.0038568273,0.0010700736,0.027075911,0.009669976,-0.0320632,-0.027478408,0.011532026,-0.02408925,0.007088028,0.017021064,0.037060395,0.04132685,0.010048013,0.06181509,-0.023736583,0.052691657,-0.04101533,0.0073611406,-0.068880685,0.0035672304,0.04127681,-0.033343844,0.10710885,0.04220842,-0.0096193375
TF_AUS_Taiwan_IronOre_MT_lag5d,-0.0073727053,0.018827353,0.0048995293,-0.0001992473,0.021962507,0.014922597,-0.037011832,-0.027618308,0.014190255,-0.02307367,-0.00092200167,0.0220013,0.03712107,0.04933819,0.006380967,0.039608464,-0.020684054,0.03322849,-0.04835037,0.0145655945,-0.039167836,0.014946313,0.027827682,-0.040924553,0.10545676,0.026531765,-0.030116457
TF_AUS_Taiwan_IronOre_MT_lag10d,-0.0068600536,0.018471902,0.0034332876,0.002076224,0.017756267,0.0126357265,-0.04042511,-0.029006165,0.014472948,-0.021661457,0.0023234817,0.020339645,0.025141478,0.037968613,0.005790974,0.028928816,-0.018053422,0.007790205,-0.0103554325,0.024413643,-0.035013158,0.0079497965,-0.014836516,-0.04741959,0.073797025,0.044504654,-0.033371087
TF_Brazil_CHN_IronOre_MT_lag1d,-0.00084237877,-0.011448008,0.0129092615,0.02789267,-0.00082732923,0.019195627,-0.023279443,0.017547173,-0.0069044787,-0.0055676736,0.04155156,0.02683605,-0.031534992,0.0015774312,0.026051002,-0.023191161,0.047495253,0.044704948,0.028894663,0.038165256,0.03976028,0.005111979,0.045195714,-0.037502453,0.02768148,-0.05403951,-0.029330574
TF_Brazil_CHN_IronOre_MT_lag5d,-0.0012182874,-0.011069504,0.013817649,0.029106634,-7.1124e-05,0.020891411,-0.0235142,0.022222633,-0.013905207,-0.01112641,0.033517573,0.023298267,-0.023630142,-0.006594303,0.030643811,-0.004877777,0.03152225,0.012527888,0.033249006,0.043404363,0.036702245,-0.005868122,0.012796721,-0.04218924,0.0035326611,-0.054173436,0.006831683
TF_Brazil_CHN_IronOre_MT_lag21d,-0.0013606369,-0.010630632,0.01122865,0.020711519,-0.017166434,0.026626544,-0.023523923,0.016638016,-0.0070798304,-0.020281559,0.012695467,0.000260841,0.010252659,-0.0025101344,0.012643759,0.018402992,0.030691173,-0.033983026,0.007089232,0.04887047,0.01862436,0.0030214044,0.015020469,-0.002033908,-0.00527385,-0.0074886316,-0.03302897
TF_Brazil_CHN_IronOre_MT_lag42d,-0.001445504,-0.009395189,0.009753488,0.007935956,-0.02073015,0.020950845,-0.008050215,0.0066962866,-0.02438323,0.00028362512,0.024789441,-0.007618545,0.029828586,0.022197105,-0.014902466,0.0023533697,0.004144694,-0.042620014,-0.034510385,0.05229016,-0.039513625,0.013634124,0.020118017,0.030090548,0.054112207,0.025760707,-0.04328018
TF_Brazil_SKorea_IronOre_MT_lag1d,-0.01651566,-0.025507374,0.029550405,-0.015557492,-0.009314612,0.0050471816,-0.036884487,-0.028252501,-0.018385777,-0.02436686,0.03435405,-0.055142894,-0.03759596,0.08246931,0.072416276,0.04861621,-0.08151189,0.058173463,-0.13288048,-0.061523434,-0.007522686,-0.028475393,-0.016078763,0.076606564,-0.12933707,-0.067028835,-0.03850352
TF_Brazil_SKorea_IronOre_MT_lag5d,-0.016271064,-0.025254047,0.03076813,-0.01719032,-0.008329332,0.0053202133,-0.0372577,-0.03278357,-0.014100077,-0.015506854,0.032071732,-0.055140376,-0.039833486,0.08136318,0.08718436,0.0493222,-0.079755396,0.040374693,-0.13282531,-0.049337536,0.0064072274,-0.017619763,-0.008890023,0.075126246,-0.11717592,-0.06110373,-0.05861492
TF_Brazil_SKorea_IronOre_MT_lag21d,-0.014496427,-0.023973597,0.036038492,-0.009559128,0.004869316,-0.010737005,-0.030171828,-0.033365224,-0.010327114,-0.00993895,0.021606224,-0.061616804,-0.03270316,0.080176316,0.09431329,0.046468485,-0.053755842,-0.013012201,-0.045291264,-0.0026495724,0.01668197,0.011032219,-0.048443202,0.032188952,-0.08037644,0.014783454,3.8000737e-05
TF_Brazil_Taiwan_IronOre_MT_lag1d,-0.0013221862,-0.0053182235,-0.016275136,-0.0574823,0.03697685,0.013161084,-0.059977196,0.08818977,0.061731536,-0.019520476,0.13470332,-0.03151537,-0.01126959,0.065444075,0.066540144,0.036010217,-0.038605604,-0.036352005,-0.10417688,0.027906714,-0.02226407,-0.004349543,-0.0539432,-0.044757817,-0.029582852,-0.022948688,0.06788239
TF_Brazil_Taiwan_IronOre_MT_lag5d,-0.0009960162,-0.0053665293,-0.014290226,-0.059694923,0.038046416,0.0129862465,-0.062614046,0.09043602,0.062796414,-0.020794764,0.13408203,-0.03362942,-0.006851819,0.069005474,0.07584957,0.03650806,-0.039186053,-0.029087104,-0.090915486,0.026392544,-0.016364839,-0.002100149,-0.057086665,-0.019511849,-0.013853971,-0.010750351,0.06470755
TF_Brazil_Taiwan_IronOre_MT_lag21d,0.0011175495,-0.004710972,-0.0034659568,-0.066895455,0.040402472,0.020867284,-0.07180491,0.082633,0.05710724,-0.016770827,0.1264024,-0.03927438,0.02095838,0.07845624,0.077351674,0.033944666,-0.06338137,0.0002268021,-0.052883998,0.04224411,-0.01750505,0.0028538785,-0.10025699,0.050819784,0.023382327,-0.032092717,0.042872667
Guinea_CHN_Bauxite_Import_MT_lag1d,0.018823955,-0.026054764,0.011096242,-0.01860349,0.003105493,-0.010333747,0.015665935,0.00029741687,0.0018842649,-0.015798276,-0.0098110875,-0.018105695,0.018557312,-0.020639004,0.0031314518,-0.001333484,-0.011620272,0.013586214,-0.016585156,0.012442085,-0.014321291,0.036907494,-0.011186492,-0.0065985117,0.046896245,0.08900259,-0.014136274
Guinea_CHN_Bauxite_Import_MT_lag5d,0.019043414,-0.026229678,0.0113889165,-0.019944716,6.978333e-05,-0.010271124,0.013827614,0.00044130246,0.008132569,-0.017497046,-0.019515079,-0.015242631,0.019254908,-0.027632885,0.0057705985,0.0016239398,-0.01645568,0.01607698,-0.0050717397,0.0043439786,-0.014107324,0.041695163,-0.017011596,-0.01936971,0.009646893,0.06457408,-0.012642249
Guinea_CHN_Bauxite_Import_MT_lag21d,0.019110618,-0.025572358,0.013738222,-0.022873335,-0.0013483058,-0.011611091,0.011362635,-0.0067418343,0.0168315,-0.013155916,-0.018529264,-0.0063262824,0.019598758,-0.03414134,0.004831251,0.030954503,-0.022070909,0.0028161798,0.026757903,-0.03779129,-0.014411036,0.02736019,-0.010233063,-0.01729745,0.018591808,0.06937232,0.0058420016
Guinea_Bauxite_Cape_Export_MT_lag1d,0.017067207,-0.025118724,0.011335005,-0.015440828,-0.00048141903,-0.008393807,0.013197696,0.0021715024,-0.0026392497,-0.019764984,-0.0067187054,-0.016736267,0.015919255,-0.024720063,-0.006839534,-0.006895754,-0.0017947727,0.009590226,-0.021125738,0.012243226,0.0015167745,0.029635718,-0.016845526,-0.012692722,0.060975738,0.100660935,-0.028296096
Guinea_Bauxite_Cape_Export_MT_lag5d,0.016726524,-0.02458144,0.009840332,-0.016322028,-0.0014134044,-0.009891698,0.010494509,0.0023454349,0.0011619233,-0.021080585,-0.015322733,-0.017918957,0.019129623,-0.032677293,-0.00044562257,0.0011512396,-0.015051589,0.01791903,-0.00019494789,0.0063160425,-0.005488221,0.04027078,-0.017886411,-0.024578696,0.015906917,0.078530766,-0.015483008
Guinea_Bauxite_Cape_Export_MT_lag21d,0.016831476,-0.024127102,0.01278679,-0.022882054,-0.005396187,-0.008436451,0.009427273,-0.0055664773,0.010108937,-0.011508261,-0.017803945,-0.004980114,0.015119259,-0.041152615,0.0017745212,0.029026875,-0.025186129,-0.0030410571,0.03503289,-0.035012733,-0.017423648,0.028296618,-0.016532019,-0.027465148,0.018705396,0.06872292,0.0010069789
Cape_Fleet_DWT_mn_SIN_lag21d,0.07015019,-0.044839565,0.026050895,-0.02343988,-0.0036567382,-0.022652106,0.0025477915,0.029532604,0.024466708,0.006656251,0.010404217,-0.0030131289,0.004229557,-0.003990925,-0.003393458,0.014614489,0.0018704245,0.00024311483,-0.01688867,-0.009877573,-0.00412932,-0.003970745,-0.0026391628,-0.014810804,-0.002647026,0.018261742,-0.01012694
Cape_Fleet_DWT_mn_SIN_lag42d,0.07005887,-0.04516325,0.025423897,-0.02399204,-0.0039257077,-0.022590963,0.0023238664,0.028456511,0.025522865,0.007888558,0.010979276,-0.0025432163,0.0058071646,-0.002538737,-0.0063500316,0.016738614,0.0004633216,-0.004071867,-0.014157147,-0.0050090994,-0.0055732625,0.00016389469,-0.004840717,-0.017196245,-0.0056541413,0.014005346,-0.009997509
Cape_Fleet_DWT_mn_SIN_lag62d,0.06990912,-0.04548396,0.025059776,-0.024232885,-0.0031544021,-0.023295818,0.0023742716,0.028583415,0.025037013,0.008342298,0.0117329,-0.002551728,0.005795021,-0.0013326489,-0.005786649,0.012805156,0.0024207735,-0.00034679976,-0.017538259,-0.006620919,-0.007349391,-0.00171496,-0.0041074636,-0.013720907,0.0001314593,0.0153233,-0.008739061
Cape_Fleet_Growth_YoY_pct_lag21d,-0.048711557,0.059615083,-0.021642378,-0.012457011,0.0106176585,0.011921522,0.008800251,0.028994951,0.035341877,-0.03758816,0.06321294,0.013978047,-0.001962843,0.054689817,0.035546944,-0.031759497,-0.0331364,-0.006291022,0.0057952725,0.010562882,-0.03917803,-0.042064905,0.017556561,-0.021661973,-0.042578846,0.021441247,0.024085365
Cape_Fleet_Growth_YoY_pct_lag42d,-0.045169156,0.060743798,-0.02057203,-0.018331917,0.008695921,0.013386564,-0.0011625108,0.02947982,0.045989458,-0.045928165,0.07107761,0.017994383,0.0121228425,0.045635637,0.03346358,-0.0383797,-0.03996538,-0.027992863,0.01312762,0.029443488,-0.038748465,-0.0326877,-0.0073316945,-0.024186151,-0.030219505,0.00088532484,0.030179761
Cape_Fleet_Growth_YoY_pct_lag62d,-0.041848645,0.061059274,-0.020921607,-0.023891065,0.0071365763,0.0041208053,-0.009671425,0.029960044,0.04013742,-0.042954322,0.08422632,0.0318184,0.027989496,0.045551863,0.032415528,-0.04542273,-0.050464354,-0.022608835,0.003879851,0.037266787,-0.047698453,-0.020552574,0.0048907185,-0.0040164585,-0.014983913,-0.0020443692,0.050727412
Cape_Deliveries_No_SIN_lag21d,-0.05003856,0.028632943,0.0055995453,-0.004525191,-0.0048066806,0.0075753736,0.010494207,-0.042528823,-0.013842938,0.007749045,0.021590697,-0.020349443,0.02927824,0.024677698,-0.08686253,-0.0033057942,-0.03706271,-0.005585646,0.0016951846,0.010232518,-0.03753632,0.09703198,-0.077921115,-0.06972337,-0.07840298,-0.05835948,-0.035165656
Cape_Deliveries_No_SIN_lag42d,-0.048697375,0.030421346,0.0049091196,0.0073010144,0.011865229,-0.013347968,0.0058751674,-0.00052962406,-0.005990428,-0.027824402,0.0050174305,-0.01298213,-0.02227156,-0.0257149,0.082085565,-0.043471143,0.0028082908,0.068435304,-0.06238576,-0.14623797,0.019658396,-0.0431929,0.030982917,0.08018006,0.04046267,0.059867915,-0.027763678
Cape_Atlantic_at_sea_ballast_lag1d,0.040619176,-0.051649753,0.03712834,0.010652771,0.020824043,-0.030065307,0.009144827,-0.017356748,-0.016325809,0.029482393,0.05595389,-0.015712649,-0.061546,0.0065964656,0.027819633,-0.08318393,0.035931222,0.049609963,0.0251585,-0.013613422,0.006986575,0.043490145,-0.031912174,-0.045487575,0.042436365,0.00509744,0.010245569
Cape_Atlantic_at_sea_ballast_lag5d,0.040628187,-0.051529054,0.037953354,0.02013565,0.02664923,-0.029790122,0.008592605,-0.004395495,-0.016360652,0.012619951,0.0379137,-0.01684287,-0.044797137,-0.004877821,0.04218219,-0.085098,0.024900654,0.05671176,0.011936897,-0.004562057,0.024891034,0.042012885,-0.028412482,-0.05973985,0.011764944,-0.010222793,-0.012645214
Cape_Atlantic_at_sea_ballast_lag10d,0.040493846,-0.05084895,0.038908746,0.02657979,0.028323853,-0.020373369,0.0047273007,0.007344942,-0.005766012,0.001188052,0.0042098085,-0.019235153,-0.020136515,-0.013249096,0.056214824,-0.07449746,0.0031275994,0.04609959,-0.006363151,0.0068762363,0.055300105,0.035880383,-0.014460683,-0.066178925,-0.017786862,-0.026869146,-0.03556234
Cape_Atlantic_at_sea_ballast_lag21d,0.040125746,-0.049909286,0.03430482,0.027326707,0.010680552,3.183822e-05,-0.01236795,0.018355148,0.03461246,-0.0100949975,-0.04568998,-0.03127963,0.02405269,-0.029230418,0.05195627,0.0018944604,-0.036131196,0.003815067,0.00019988838,0.024340644,0.08552132,0.016215872,0.017700912,-0.043318264,-0.08809262,0.011708848,-0.0017695031
Cape_Atlantic_at_sea_laden_lag1d,0.039552033,-0.060860764,0.037814695,0.034327053,-0.00031543034,0.002640459,0.004487523,0.023942443,0.01835261,-0.0016632847,-0.037292868,-0.012209854,0.015355877,0.0070278402,0.05626324,-0.011113081,-0.01930392,0.0012811748,0.02524912,0.024651049,0.03367339,-0.019249357,0.006576237,0.0018124791,-0.07433751,-0.024454905,0.03633745
Cape_Atlantic_at_sea_laden_lag5d,0.039271183,-0.06068741,0.03703972,0.032514405,-0.0061114016,0.0067589604,0.0029159642,0.021288328,0.026618911,-4.0936167e-05,-0.044947017,-0.017616171,0.017576398,0.0032088084,0.046832927,0.0044476916,-0.016463563,-0.020215534,0.01500322,0.029133314,0.032299057,-0.034521095,0.008779142,0.014547277,-0.06279049,-0.02603068,0.053679753
Cape_Atlantic_at_sea_laden_lag10d,0.038853306,-0.060599297,0.035583653,0.028866442,-0.013852543,0.008423463,0.0013016479,0.017208686,0.033110745,-0.0018821062,-0.046325177,-0.016817393,0.01145132,0.007865426,0.023806436,0.02026189,-0.007663381,-0.03815999,0.01433125,0.03277425,0.019009162,-0.039263595,0.019525036,0.030209199,-0.05026451,-0.0120961275,0.051041283
Cape_Indian_at_sea_ballast_lag1d,0.03323521,-0.044914182,0.02905021,-0.009575368,-0.023405163,-0.027994992,0.0019283904,-0.030583879,0.020160515,0.055845257,0.062215723,0.00201703,-0.06687928,0.0747012,-0.048258416,-0.048704702,0.034672625,-0.0061323247,0.012997168,-0.06403831,-0.052857153,0.035845123,-0.01395583,0.007367169,0.08132816,0.003934951,0.054723665
Cape_Indian_at_sea_ballast_lag5d,0.03336131,-0.044816148,0.032934517,-0.006032135,-0.013169362,-0.028585318,0.008012143,-0.02316875,0.0024822261,0.054824084,0.07058627,0.006051631,-0.074902564,0.064986825,-0.019513492,-0.082729355,0.041786093,0.022858713,0.015779817,-0.0652813,-0.029645596,0.051687967,-0.007961317,-0.017664656,0.09735973,0.004053774,0.032827273
Cape_Indian_at_sea_ballast_lag10d,0.03355098,-0.044774346,0.03701404,0.0051263385,0.0024323496,-0.03095565,0.013774372,-0.008229457,-0.01813489,0.04271896,0.072078176,0.006560815,-0.06918106,0.04005173,0.020752426,-0.102269664,0.040578775,0.054557025,0.02813879,-0.046991047,-0.007561821,0.051641937,-0.029689286,-0.05585101,0.06768647,0.008447024,-0.008764932
Cape_Indian_at_sea_ballast_lag21d,0.03370602,-0.043275986,0.04278576,0.022837479,0.017666603,-0.018684395,0.012734582,0.021678394,-0.011395673,0.006736825,0.008892569,-0.0023401594,-0.022131298,0.003006476,0.0745906,-0.08505873,0.009221135,0.043408886,0.0015914988,-0.0025761954,0.08534567,0.020081135,-0.03783411,-0.09144713,-0.0074845087,-0.031003546,-0.023424676
