,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27
CITI_China_Billet_Q235_CNY_t,0.020463035,0.0853415,0.001856114,-0.017893663,0.000774433,-0.020036362,-0.009470753,0.025839018,-0.006930664,0.013211949,-0.0142143695,-0.019755282,-0.02475137,-0.010740645,-0.021679955,0.011893523,0.01633897,0.0130731305,0.0006142677,-0.015929366,0.008408984,0.020212173,0.013390805,0.023931544,-0.010668779,0.004813969,-0.020507937
China_Steel_Exports_Mt_CLRK,0.049402695,-0.05395998,0.03848122,0.018552095,-0.0029116336,-0.040644217,0.019573828,-0.015004085,0.04752649,0.004758798,-0.061813913,0.004761534,0.00326053,0.016474083,0.04008366,0.04177623,0.00090420904,0.013450822,-0.012520272,0.029036248,0.014263068,-0.002450894,-0.016404763,0.047710855,0.029298699,-0.0009859899,-0.009669499
China_Mainland_TPU,-0.03228429,-0.010745368,0.017374989,0.028571783,-0.023377275,0.032442123,0.03345071,-0.007587561,0.014306938,-0.055999592,-0.020683957,0.081495374,0.078155965,-0.09163915,-0.031492826,-0.009070179,0.03879441,0.042040747,0.08332873,0.003467137,0.00987069,0.050797112,0.034585096,0.031119546,0.14020137,0.11594794,-0.021650711
Bunker_HSFO380_CLRK_W_USD_t,0.073731065,0.011748685,-0.0041290224,-0.023269664,0.010718172,0.03351833,0.0037726979,-0.0648211,-0.010395913,-0.03791228,0.00010461,0.00020468913,-0.012540649,0.009299352,0.059122745,0.057224926,0.028137034,0.011496871,0.036881905,-0.011516637,-0.021002796,0.001714293,-0.039059382,-0.013863731,0.017746193,-0.0042851632,0.01876145
Bunker_MGO_CLRK_W_USD_t,0.06449956,0.0043013594,-0.04794776,-0.040649958,0.03833654,0.033475854,-0.047055107,-0.039785046,-0.037671216,-0.028417882,-0.002973453,0.019071162,0.04291527,0.0036468296,-0.002340176,-0.01382599,0.029690165,-0.020062067,0.034499515,0.015593633,0.001050362,-0.018263856,0.0005271575,0.008240615,-0.0141629875,0.0011972825,0.0049993023
Coal_Price_AUS_USD_t,0.05407201,0.018203774,-0.04915922,-0.054517537,0.048585746,0.0076677464,-0.055192836,0.03823297,-0.022101121,-0.0076599806,0.01796907,-0.011508382,0.041234586,-0.05450248,-0.026662597,-0.056072902,-0.0019324049,-0.019324949,-0.028046262,-0.05978845,-0.008665814,-0.02295058,0.023628004,0.052033134,-0.0003327055,-0.005302409,0.03305608
Brent_Crude_USD_bbl,0.074251465,0.01537151,-0.028644295,-0.03925573,0.021479005,0.039364565,-0.028818905,-0.034708615,-0.03450931,-0.012808027,-0.010961114,0.013071963,0.034715574,0.020644026,0.009005087,-0.021224748,0.006478162,0.00012875137,0.008129455,0.017930193,0.011587363,-0.0051773232,0.007926215,0.0025621604,-0.011883492,-0.004833432,-9.552868e-05
MSCI_WorldEnergy,0.068505295,-0.044360727,-0.0014461416,-0.019047683,0.007340862,0.028617876,-0.009345927,-0.035252992,-0.04079448,-0.004840431,-0.047958296,-0.013476183,-0.005907421,-0.005362102,-0.022498308,0.0027102418,0.0062899,0.010157136,0.006315675,0.0072893254,0.017437307,-0.0019285524,0.0014703915,0.00017032892,-0.0024395061,-0.022916263,0.002932023
Wheat_CBOT_USdc_bu,0.038637694,0.050255552,-0.05057908,-0.065149635,0.0388403,0.0044347835,-0.0066698394,0.004321763,0.013123386,-0.03503769,0.013247293,0.04864403,0.046102494,-0.03246508,0.0132447975,-0.006069173,-0.0046391236,0.0014659592,-0.022687705,-0.02542442,-0.033426084,-0.004295451,-0.00079602184,0.012604501,0.01319446,-0.0101412535,-0.010387412
Aluminum_LME_USD_t,0.07133306,0.024380153,0.0038720865,-0.045634277,-0.013229803,-0.0012208851,0.056999363,0.017123243,0.009728834,-0.031458773,-0.005487362,0.022631466,-0.010896858,-0.032899003,0.011524552,0.002382801,0.031214604,-0.0058801617,-0.012627075,-0.042013288,-0.0076494073,0.014770756,0.023575034,-0.015897017,0.009895684,-0.003676896,0.012280584
SP500,0.06367026,-0.034924723,0.04890924,-0.00075181515,-0.045741625,-0.019780885,0.057429194,0.01893684,0.019874858,-0.00085362035,0.00544215,0.013835552,-0.005105921,0.00501599,0.00084917113,-0.0012503156,0.010704646,0.010515635,-0.0015662764,-0.01656367,-0.004339428,-0.00038633047,0.009595161,-0.008695411,-0.0009889824,-0.010095748,0.01317187
HangSeng,-0.049197093,0.048327647,0.026222898,0.0203083,-0.045635935,-0.024880523,0.05419237,-0.0361989,-0.0038349861,-0.012192851,-0.033348672,0.06870444,0.018230299,-0.04464724,-0.029712526,-0.014346117,0.057436552,-1.2878532e-05,0.0012349371,0.024144957,0.025767744,0.008317096,0.00069518504,0.01587738,-0.0035621072,-0.018959973,-0.0013082688
EuroStoxx50,0.059763543,-0.038850408,0.05203751,0.008971479,-0.0445952,-0.008397025,0.054794297,-0.0072161625,-0.009249477,0.007585131,-0.030532911,-0.014816511,-0.024195053,-0.024127232,-0.032634374,0.009476387,-0.007214337,0.01719183,0.0026317993,0.033083253,0.013312373,0.0066835964,-0.002276246,-0.031181343,-0.0010592862,0.011320941,-0.0045527276
MSCI_Global,0.062430542,-0.02794763,0.055344295,0.0021445358,-0.053430595,-0.021136906,0.062046427,0.01784805,0.016316423,-9.920773e-05,0.0025296877,0.015784096,-0.005326353,-0.0035531162,-0.004280572,0.0010330293,0.0145358145,0.010649946,-0.002331176,-0.009628529,-0.0011361262,0.002163825,0.0049498477,-0.012188086,-0.002068373,-0.010503574,0.01336781
MSCI_EM,0.0053579146,0.05100402,0.06809907,0.0056590238,-0.08466334,-0.035262443,0.055970054,0.007764583,-6.977422e-05,-0.009541104,0.009965251,0.054197554,0.027549634,-0.027703159,-0.0024377082,-0.01673895,0.022518555,-0.008356584,-0.014354849,0.0029664198,0.0049769217,0.0085476935,-0.028549263,0.022889137,-0.025962686,-0.015949614,0.028837942
KOSPI,0.043636907,0.042310677,0.066521764,-0.0043248283,-0.05655146,-0.04373063,0.015318119,0.034457896,0.007111353,0.020145852,0.014495669,0.035177197,0.011464321,-0.0242611,-0.0057207593,0.0054595675,0.026228825,-0.0056914506,-0.021077538,0.032477345,0.018153733,0.014116163,-0.04665771,0.0009226091,-0.034949478,-0.019302847,0.024896713
VIX,-0.03354148,0.0055613825,-0.047605705,-0.02688225,0.05922681,-0.064796254,0.039781764,0.03669816,0.093325995,-0.023088528,0.022153048,0.02615473,0.046127044,-0.0038580808,0.08119491,0.006015345,0.035658877,-0.064272396,-0.04695572,-0.011944351,-0.048685413,0.001994031,0.061912432,0.017369399,-0.031114103,0.07768501,-0.0161603
VHSI,0.005845622,-0.018277219,-0.050921585,-0.03896838,0.08066532,-0.0375074,0.013139473,0.032530893,0.07238552,-0.0080947075,0.009806298,-0.032781184,0.00346764,-0.013462188,0.05583779,-0.011108439,0.07436681,-0.051719923,-0.0429361,-0.016758014,-0.10602964,0.03765304,0.08490005,0.076292366,-0.035936695,0.071554564,0.008430289
VSTOXX,-0.028126677,0.0107730385,-0.048686534,-0.032291014,0.06560791,-0.05721642,0.043985177,0.037887193,0.09438273,-0.028488696,0.022172518,0.025808536,0.023444133,0.011237272,0.1015039,0.011408253,0.05959722,-0.048967678,-0.034283005,-0.026351107,-0.040752333,-0.00698748,0.06352414,-6.457207e-05,-0.031091334,0.06418293,-0.007335044
Nikkei225,0.060985416,-0.04190849,0.05608203,0.004809587,-0.039645657,-0.013559809,0.024746483,0.009240234,0.007235617,0.01097356,-0.001519044,-0.014477169,0.0038076953,0.03008056,0.013847146,-0.008015811,-0.019719934,0.0070706713,-0.0037369197,0.017578643,-0.007452572,0.0009770481,-0.025227137,0.018678505,-0.029337224,0.00595602,0.027774628
Guinea_CHN_Bauxite_Import_MT,0.018811606,-0.026003592,0.0106543945,-0.018812321,0.0023600382,-0.009867876,0.015129965,-0.0004018078,0.0016834536,-0.014771017,-0.008692403,-0.019588035,0.017372629,-0.022364365,0.0060083466,-0.0046733366,-0.010022752,0.014797031,-0.021568356,-0.013156917,-0.020428361,0.037797168,-0.014074005,-0.0041538184,0.05122149,0.08283215,-0.0069540585
Guinea_Bauxite_Cape_Export_MT,0.017092884,-0.024990417,0.0114575755,-0.015660161,-0.00027545815,-0.0067480197,0.013257975,0.001556705,-0.0035405364,-0.01703455,-0.0056772316,-0.01674913,0.016098889,-0.024841197,-0.0050095147,-0.00987248,-0.0014846999,0.010259986,-0.027917704,-0.013111924,-0.0043385313,0.02967607,-0.01685813,-0.007708249,0.06731564,0.09567504,-0.022278175
AUS_IronOre_Exports_Mt_CLRK,0.01520926,-0.018099474,0.0035964095,0.03695079,0.015611511,0.017758496,-0.041658513,0.10852281,0.07503211,-0.034551997,-0.06418212,0.073349185,-0.010036186,-0.064052634,0.08180196,-0.00025312306,0.0009482924,0.13489494,0.017880056,0.04923932,0.05202414,-0.080048285,-0.014667302,-0.00840139,0.021058971,0.0026669658,-0.043455068
Brazil_IronOre_Exports_Mt_CLRK,0.02491545,-0.023128327,0.03430785,0.07767915,-0.019858332,0.02336307,-0.07001703,0.037407674,0.0210466,-0.021630527,0.057271577,0.083375394,-0.032621272,-0.0029538977,0.034572203,0.0030438434,0.08650151,-0.004104003,0.044113804,-0.02204453,0.041713245,-0.051296845,-0.016335625,-0.014554439,0.011910092,-0.06887015,-0.009096575
China_IronOre_Imports_Mt_CLRK,0.006958239,-0.042044017,0.04166062,0.032184243,-0.023432955,0.035033774,-0.034438495,0.05210837,0.037314802,-0.03672022,0.080195256,-0.039286435,0.03192912,-0.0012511638,0.006655332,0.04232881,-0.011864508,-0.0045407903,0.044524543,-0.002451017,0.094270326,-0.058571815,0.035367865,0.12127921,0.01986156,-0.030502718,-0.07049199
SKorea_IronOre_Imports_Mt_CLRK,-0.011566527,0.017509276,0.0046546594,0.036389828,-0.038212504,0.025019735,-0.0023347924,0.018197494,-0.004574912,-0.027473254,-0.026169688,0.020110462,0.08691417,0.041644584,0.07017928,0.04531304,-0.031405207,0.020586014,-0.013626072,0.046212513,0.09303864,0.00087627687,0.0017741205,0.08959816,0.065154575,0.039667517,-0.045568246
Japan_IronOre_Imports_Mt_CLRK,-0.0026794283,0.04393717,-0.023173472,0.03834187,-0.03438031,-0.0056680157,-0.0017813848,-0.017939925,-0.055184446,0.026184358,-0.10029377,0.016420132,0.035928942,-0.044262856,0.073007874,0.08560935,-0.0066417377,0.00074343954,0.0148015525,-0.06089559,0.023326788,0.0067947805,-0.055778123,0.021941867,0.051205922,-0.045085397,-0.03259126
Taiwan_IronOre_Imports_Mt_CLRK,-0.0065197116,0.055743717,-0.01715081,0.004940441,-0.000297791,-0.015945192,0.028442893,0.0013227566,0.00020609355,0.029825235,0.0051666517,-0.059281785,0.053852756,0.042648572,0.052005418,0.011963793,0.035894055,0.028687654,-0.095445275,0.015613657,0.007494459,-0.033867925,0.03054933,0.03677419,0.061675366,0.0060414006,0.049815357
China_LPI_Value,-0.016830098,0.004848907,0.042898588,0.028440261,-0.010112236,0.013975612,-0.024082378,0.059554905,0.024770612,-0.01618461,-0.04895823,0.020457145,0.03220483,0.08424056,0.0226675,0.05995076,-0.03137036,0.0699132,0.037285607,-0.042464472,0.08904753,0.04501092,-0.039327182,0.104249805,0.16485377,0.19988644,-0.009914637
Platts_HFO380_SIN_ext_USD_t,0.07498839,0.012486055,-0.00024743046,-0.027576054,0.011256744,0.041194122,0.005137491,-0.061439846,-0.007351991,-0.025887968,-0.0050136885,0.0032889668,-0.017152762,0.008087222,0.07116416,0.050186433,0.019954812,-0.0011402081,0.029866863,-0.0031883314,-0.028174527,0.006062765,-0.015561937,-0.011268849,0.028290872,-0.024321154,0.011693914
Platts_MGO_SIN_ext_USD_t,0.065280765,0.004870862,-0.04622625,-0.04245572,0.037316192,0.039275922,-0.046419736,-0.03948971,-0.035581425,-0.022498045,-0.009110305,0.022330461,0.04649043,0.007964278,0.0028032202,-0.017650373,0.027892075,-0.021368181,0.028951377,0.021038419,-0.0007963442,-0.013825803,0.0147899315,0.0071621924,-0.00769607,-0.0075392863,0.00038235105
TF_AUS_CHN_IronOre_MT,-0.04939469,-0.013059677,-0.0027551178,0.024306726,0.014437903,0.037688427,-0.028510459,0.0018791502,0.004787465,-0.015453722,-0.016793981,0.010911457,-0.037008498,0.002820933,0.034448914,0.050402235,0.006970833,0.050819013,-0.011942773,-0.0065208287,0.008568023,0.033116825,-0.0015644827,-0.05822789,-0.029774226,0.069069795,-0.053991735
TF_AUS_CHN_Coal_MT,0.032695092,0.006355338,0.007192838,-0.01610984,0.0066795237,-0.01890201,-0.008605723,0.023180772,0.001660545,0.02236297,-0.03104484,-0.012194033,0.00026015207,0.0120268455,-0.0090509085,0.011664733,0.0008183626,0.043763246,-0.03276903,0.013343136,0.011879575,0.007599133,-0.011039957,0.012027296,-0.04129206,-0.028919993,-0.036427442
TF_AUS_CHN_Bauxite_MT,0.018957287,-0.023587171,0.0027649798,0.017271936,-0.017915638,-0.0045853993,0.01145719,0.030129481,0.024160381,-0.010809576,0.0057095257,0.07419656,-0.030426037,-0.007495609,0.021769376,0.018185966,-0.011207817,0.031830024,-0.0075324667,0.055388246,-0.03662686,0.0002416776,-0.031950578,0.054611024,-0.017912326,-0.055327106,-0.08482004
TF_AUS_JPN_IronOre_MT,-0.01582218,0.0046388875,0.0011393087,-0.0017338245,-0.0017240591,0.010290931,-0.012141824,-0.0043148836,-0.010823304,-0.010923707,0.0019998592,0.006394706,-0.027149653,0.008532045,0.060242325,0.030911703,0.030290652,-0.043072816,-0.00042073335,0.08266003,-0.021984888,-0.029820424,-0.026664203,0.02510991,-0.09996892,0.036970533,-0.05471888
TF_AUS_SKorea_IronOre_MT,-0.0015317354,0.0063422443,-0.004299406,0.007834029,0.02350493,0.021634873,-0.016303347,-0.025472242,-0.016358975,0.0002041112,-0.009373364,0.016939284,0.010079308,-0.047716916,-0.011984018,0.08913095,-0.013744487,-0.0027402868,-0.035196763,0.012758416,-0.009848302,0.009042431,0.039661814,0.033281658,0.051940106,-0.036547616,-0.02660674
TF_AUS_Taiwan_IronOre_MT,-0.007879279,0.018823117,0.003813818,0.0005952608,0.027492305,0.008978231,-0.03094983,-0.027391965,0.01127768,-0.023870112,0.007698533,0.016305473,0.03377424,0.03933506,0.012337115,0.063349396,-0.023607545,0.054632746,-0.038819496,-0.0031885114,-0.070787676,0.0007387093,0.044967987,-0.031062797,0.104259774,0.045874033,-0.0009946536
TF_Brazil_CHN_IronOre_MT,-0.0006442122,-0.011549633,0.01297192,0.027106963,-0.0010223779,0.01903571,-0.022838354,0.017056435,-0.004906145,-0.0033069071,0.04225535,0.027959507,-0.03175087,0.0020712465,0.025689578,-0.0267528,0.049807943,0.04565612,0.026751727,-0.030797575,0.03836331,0.010345804,0.047339607,-0.03996019,0.030618653,-0.06540235,-0.041140772
TF_Brazil_SKorea_IronOre_MT,-0.016525822,-0.025642913,0.029176991,-0.014952823,-0.00959248,0.0043086284,-0.036445305,-0.027047964,-0.019382313,-0.027358001,0.034796845,-0.054909833,-0.03687962,0.08216392,0.067310765,0.048384078,-0.080173016,0.060843114,-0.12969905,0.06377859,-0.01028627,-0.027899588,-0.020207886,0.07391118,-0.1312973,-0.065128006,-0.03439462
TF_Brazil_Taiwan_IronOre_MT,-0.0013896741,-0.005301252,-0.016815482,-0.056707826,0.03679956,0.012917896,-0.059267666,0.087436795,0.0614855,-0.01934929,0.13457574,-0.03113209,-0.011688502,0.06398,0.064052746,0.035826586,-0.038448803,-0.037229702,-0.107163884,-0.028419357,-0.022978215,-0.0055058226,-0.05340387,-0.050554782,-0.033768825,-0.024890829,0.06710901
China_Finance_Initiation_CNY_bn,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
China_CrudeSteel_Prod_Mtpd_CITI,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0
Value,0.027212126,-0.03686933,0.024885612,0.008270917,0.0053631435,-0.0113626905,0.04488652,0.0011583985,0.014631852,0.0014010121,0.009039037,-0.019955385,-0.018532423,0.05006015,0.0010121268,-0.042109326,-0.046116643,-0.009093306,-0.00807563,-0.023598094,0.0006053465,-0.023539802,-0.015812606,-0.014633781,-0.0065830573,0.027151182,0.0578172
price_volume,0.031169051,-0.030637387,0.027439045,0.021383436,0.011781639,-0.005588705,0.043707367,0.009221883,0.011158517,-0.0055354214,0.007931426,-0.023809653,-0.016555967,0.0501244,0.014438265,-0.052691884,-0.061402712,-0.014711804,-0.011135536,-0.019861704,-0.0034022017,-0.037035055,-0.025569258,-0.02024567,-0.011122373,0.026826305,0.05861217
vwap_7d,0.04758284,0.047209423,0.015571171,0.08311004,0.010790478,0.04235868,-0.0006200793,0.052105308,0.014969053,-0.033341907,-0.03620848,-0.028047381,-0.0047697453,0.0063000247,-0.006357617,-0.02864406,-0.007906634,-0.023441112,-0.024794593,-0.0108753415,-0.031012727,-0.01362649,-0.034696855,-0.014457849,0.0028466403,-0.012610796,-0.0056533036
vwap_30d,0.048569344,0.041416172,-0.011177742,0.075968735,-0.056961387,0.0447552,0.0018826692,0.040862948,0.025379326,-0.017157864,-0.0058763134,-0.029497556,-0.022161162,0.00991835,-0.015976304,0.0026047868,-0.014557516,-0.013772794,0.030344175,0.0114765875,-0.01080594,0.0011954409,0.020481324,0.023722094,0.0040504686,0.0042595444,-0.012143186
vwap_60d,0.045303714,0.032946218,-0.020295558,0.058731638,-0.07500284,0.03211738,0.039468233,0.067331135,-0.03682384,0.0022473026,0.02729347,-0.029294638,-0.025200397,0.01175578,0.024366913,0.013933189,-0.02716696,-0.013689862,-0.008407816,-0.0009353721,-0.04526328,-0.00048137206,-0.021925645,0.028675012,-0.04019489,0.015837897,-0.011265899
C5_lag_1d,0.046937674,0.047392488,0.019996788,0.08364931,0.025781743,0.040036738,0.005745219,0.05447947,0.00093161146,-0.027353372,-0.027017465,-0.01448725,-0.011291564,0.00318451,-0.0075332327,-0.017158575,-0.014877242,-0.020258008,-0.014820585,-0.006242093,-0.048169244,-0.010569989,-0.01714795,-0.009396152,-0.007086559,-0.00027539342,-0.0049577733
C5_lag_2d,0.047023125,0.047143415,0.016862318,0.08291031,0.018219352,0.041939177,0.0024183772,0.052207995,0.009807279,-0.03071522,-0.032668516,-0.02286679,-0.008551545,0.003288019,-0.008485284,-0.022946857,-0.009389836,-0.021659853,-0.025275676,-0.009682283,-0.04076269,-0.014843721,-0.027532665,-0.013058737,-0.0013319426,-0.006866856,-0.0059362273
C5_lag_3d,0.04706663,0.04687241,0.013806496,0.08206525,0.010848507,0.043355685,-0.0009152572,0.04999138,0.017931793,-0.034187157,-0.037455834,-0.030125516,-0.006409588,0.0037823576,-0.009945849,-0.026920404,-0.004782157,-0.022508373,-0.033008065,-0.012486313,-0.03245572,-0.016809903,-0.034742706,-0.015425947,0.003344334,-0.011260315,-0.006398759
C5_lag_5d,0.047066122,0.046207633,0.007813171,0.0802808,-0.0030946294,0.044939894,-0.0069490946,0.04580972,0.03174388,-0.040268432,-0.044131134,-0.042032845,-0.0024431157,0.0044738,-0.014441091,-0.029683966,0.002387753,-0.023456225,-0.0424075,-0.017210947,-0.016641827,-0.017711435,-0.04443626,-0.016832227,0.009793385,-0.01723579,-0.0067372317
C5_lag_10d,0.046688236,0.044127367,-0.0054528257,0.07308672,-0.033454314,0.04638125,-0.016618073,0.03602784,0.04918968,-0.041028492,-0.040583417,-0.04827542,0.000692447,0.013440116,-0.025835367,-0.016474746,0.0030646855,-0.020249626,-0.028214684,-0.012479422,0.0075855167,-0.0019729233,-0.009893823,0.0009511828,0.012238561,-0.01693877,0.0040677385
C5_lag_21d,0.044320956,0.03810403,-0.026829693,0.05575714,-0.071437925,0.03580285,-0.0148672685,0.02310442,0.03044032,-0.011744188,0.012303237,-0.011635504,-0.012311074,0.042220663,-0.025274267,0.033547048,-0.026805315,-0.010968921,0.04769505,0.024744501,0.016456459,0.02946095,0.08984879,0.046354637,0.004136104,0.020940084,0.03668501
C5_lag_42d,0.04145726,0.027606333,-0.033850998,0.03750534,-0.058289617,0.016837994,0.030274693,0.049688123,-0.060822416,0.009471976,0.04405028,0.039302956,-0.04215635,0.0764243,0.002678953,0.003732953,-0.030179514,-0.024668835,-3.6539263e-05,0.015478702,-0.07256237,-0.035278764,-0.07196003,0.011522548,0.05326688,0.0009184329,-0.046020146
C5_lag_62d,0.03791532,0.01982255,-0.04286843,0.007977454,-0.05924796,0.016465455,0.048593163,0.060479127,-0.07070863,0.029013742,0.016537074,0.012100447,0.015191861,0.04357445,0.06312111,-0.053533334,-0.040507637,0.028187763,-0.0018398052,-0.048868787,0.06740546,-0.05432637,-0.022705311,-0.029820336,-0.024454147,0.02580941,-0.019691093
C5_logret_1d,-0.0007875585,0.0012019596,0.01805231,-0.0013355726,0.039678544,-0.0110092135,0.01865324,0.006677939,-0.047640324,0.022307014,0.03919891,0.04939373,-0.018417362,0.014529114,-0.0029305844,0.032887705,-0.024966234,0.015216735,0.066083424,0.019497104,-0.005315987,0.04243829,0.08820504,0.034627464,-0.025705567,0.04665241,0.012064243
C5_logret_5d,-0.00048381308,0.0035756675,0.037843704,0.0050794403,0.0856054,-0.011290318,0.038802948,0.024114672,-0.0891004,0.035835847,0.05664585,0.08515883,-0.025515849,0.014024399,0.0067770598,0.038265225,-0.04804589,0.021730337,0.09726165,0.028915463,-0.059473604,0.038335435,0.09650344,0.027631406,-0.045882814,0.05567485,0.0084070545
